Case ID,Activity,Resource,Start Timestamp,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/22/2012 0:00,557,Cable Head,ID4932,D,0,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/22/2012 0:02,557,Cable Head,ID4641,D,80,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/22/2012 0:15,557,Cable Head,ID4641,D,28,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/22/2012 7:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/22/2012 9:00,557,Cable Head,ID4163,D,80,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/22/2012 9:08,557,Cable Head,ID4429,D,67,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/22/2012 9:28,557,Cable Head,ID4932,D,14,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/22/2012 11:46,557,Cable Head,ID4932,D,14,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/22/2012 13:20,557,Cable Head,ID4163,D,20,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/22/2012 15:53,557,Cable Head,ID4167,D,22,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/22/2012 15:56,557,Cable Head,ID4167,D,22,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/22/2012 20:09,557,Cable Head,ID4529,D,80,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/22/2012 20:10,557,Cable Head,ID4529,D,33,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/23/2012 6:57,557,Cable Head,ID4932,D,32,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/23/2012 10:06,557,Cable Head,ID4882,D,70,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/23/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/23/2012 16:09,557,Cable Head,ID4167,D,15,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/23/2012 20:18,557,Cable Head,ID4529,D,27,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/24/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/24/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/24/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/24/2012 7:00,557,Cable Head,ID4163,D,17,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/24/2012 7:00,557,Cable Head,ID4932,D,10,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/24/2012 9:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/24/2012 10:51,557,Cable Head,ID4932,B,0,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/24/2012 13:20,557,Cable Head,ID4163,D,21,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/24/2012 14:25,557,Cable Head,ID4932,D,4,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/24/2012 14:48,557,Cable Head,ID4167,D,20,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/24/2012 15:00,557,Cable Head,ID4163,D,59,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/24/2012 23:54,557,Cable Head,ID4529,D,28,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/25/2012 7:03,557,Cable Head,ID4932,D,34,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/25/2012 14:49,557,Cable Head,ID0998,D,45,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/25/2012 15:21,557,Cable Head,ID4882,D,45,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/25/2012 16:00,557,Cable Head,ID4167,D,16,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/25/2012 20:24,557,Cable Head,ID4529,D,38,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/26/2012 6:44,557,Cable Head,ID4932,D,34,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/26/2012 10:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/26/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/26/2012 15:38,557,Cable Head,ID4167,D,3,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/26/2012 16:37,557,Cable Head,ID4167,D,0,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/26/2012 16:39,557,Cable Head,ID4167,D,28,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/27/2012 1:44,557,Cable Head,ID4529,D,0,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/27/2012 1:45,557,Cable Head,ID4529,D,20,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/27/2012 9:00,557,Cable Head,ID4163,D,182,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/29/2012 10:43,557,Cable Head,ID4882,D,182,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/29/2012 13:20,557,Cable Head,ID4163,D,85,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/30/2012 7:33,557,Cable Head,ID4167,D,8,0,0,
Case 18,Turning & Milling - Machine 4,Machine 4 - Turning & Milling,1/30/2012 7:37,557,Cable Head,ID4167,D,63,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/30/2012 8:28,557,Cable Head,ID0998,D,58,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,1/30/2012 16:57,557,Cable Head,ID0998,D,64,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,1/31/2012 7:00,557,Cable Head,ID4163,D,2,0,76,
Case 18,Turning & Milling Q.C.,Quality Check 1,2/1/2012 7:00,557,Cable Head,ID4163,D,0,2,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,2/1/2012 7:30,557,Cable Head,ID4163,D,0,1,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/1/2012 7:30,557,Cable Head,ID4163,D,0,0,0,
Case 18,Turning & Milling Q.C.,Quality Check 1,2/13/2012 10:30,557,Cable Head,ID4163,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/15/2012 16:43,557,Cable Head,ID0998,D,10,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/16/2012 7:59,557,Cable Head,ID4355,D,16,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/16/2012 13:38,557,Cable Head,ID0998,D,6,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/19/2012 8:21,557,Cable Head,ID0998,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/22/2012 9:29,557,Cable Head,ID0998,D,78,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/23/2012 0:27,557,Cable Head,ID4445,D,20,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/23/2012 6:56,557,Cable Head,ID0420,D,27,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/23/2012 7:38,557,Cable Head,ID4882,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/23/2012 9:09,557,Cable Head,ID0998,D,93,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/24/2012 0:33,557,Cable Head,ID4445,D,16,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/24/2012 6:59,557,Cable Head,ID0420,D,18,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/25/2012 22:05,557,Cable Head,ID4528,D,24,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/26/2012 9:28,557,Cable Head,ID4355,D,19,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/26/2012 12:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/26/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/26/2012 20:25,557,Cable Head,ID0420,D,23,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/27/2012 3:40,557,Cable Head,ID4385,D,9,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/27/2012 6:50,557,Cable Head,ID4355,D,15,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/27/2012 7:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/27/2012 10:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/27/2012 13:35,557,Cable Head,ID4355,D,0,0,0,
Case 18,Packing,Packing,2/28/2012 0:00,557,Cable Head,ID4820,D,2,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/28/2012 7:00,557,Cable Head,ID4163,D,2,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/28/2012 9:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/28/2012 12:28,557,Cable Head,ID4882,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/28/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/28/2012 13:48,557,Cable Head,ID4355,S,1,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/28/2012 14:11,557,Cable Head,ID0998,D,66,0,0,
Case 18,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,2/28/2012 16:40,557,Cable Head,ID4355,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/28/2012 16:41,557,Cable Head,ID4355,D,2,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/28/2012 20:20,557,Cable Head,ID0420,D,12,0,0,
Case 18,Packing,Packing,2/29/2012 0:00,557,Cable Head,ID4820,D,75,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/29/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/29/2012 1:28,557,Cable Head,ID4385,D,10,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/29/2012 7:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/29/2012 9:14,557,Cable Head,ID4355,D,17,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/29/2012 10:00,557,Cable Head,ID4163,D,75,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/29/2012 13:20,557,Cable Head,ID4163,D,0,6,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/29/2012 14:20,557,Cable Head,ID4163,D,0,5,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/29/2012 15:00,557,Cable Head,ID4163,D,0,4,0,
Case 18,Final Inspection Q.C.,Quality Check 1,2/29/2012 15:45,557,Cable Head,ID4163,D,0,1,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,2/29/2012 16:04,557,Cable Head,ID0998,D,24,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/29/2012 20:37,557,Cable Head,ID4385,D,10,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/1/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/1/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/1/2012 4:20,557,Cable Head,ID0420,D,7,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/1/2012 7:02,557,Cable Head,ID4355,D,21,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/1/2012 9:24,557,Cable Head,ID0998,D,45,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/1/2012 13:20,557,Cable Head,ID4163,D,47,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/1/2012 20:51,557,Cable Head,ID4385,D,16,0,0,
Case 18,Packing,Packing,3/2/2012 0:00,557,Cable Head,ID4820,D,47,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/2/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/2/2012 11:15,557,Cable Head,ID0998,D,45,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/3/2012 22:12,557,Cable Head,ID4445,D,22,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/4/2012 7:00,557,Cable Head,ID4163,D,0,8,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/4/2012 8:23,557,Cable Head,ID0998,D,30,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/4/2012 10:28,557,Cable Head,ID0420,D,20,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/4/2012 14:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/4/2012 16:56,557,Cable Head,ID4528,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/4/2012 17:43,557,Cable Head,ID0998,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/4/2012 20:09,557,Cable Head,ID4355,D,29,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/5/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Laser Marking - Machine 7,Machine 7- Laser Marking,3/5/2012 0:00,557,Cable Head,ID4882,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/5/2012 7:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/5/2012 7:01,557,Cable Head,ID4528,D,0,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/5/2012 7:17,557,Cable Head,ID0420,D,20,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/5/2012 8:11,557,Cable Head,ID0998,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/5/2012 9:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/5/2012 13:22,557,Cable Head,ID4882,D,65,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/5/2012 14:50,557,Cable Head,ID4163,D,0,0,0,
Case 18,Lapping - Machine 1,Machine 1 - Lapping,3/5/2012 15:57,557,Cable Head,ID4882,D,2,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/5/2012 20:10,557,Cable Head,ID4355,D,8,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/5/2012 22:54,557,Cable Head,ID4445,D,16,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/6/2012 4:24,557,Cable Head,ID4355,S,1,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/6/2012 6:20,557,Cable Head,ID4355,D,1,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/6/2012 15:50,557,Cable Head,ID4385,D,4,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/6/2012 20:10,557,Cable Head,ID4355,D,27,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/7/2012 6:58,557,Cable Head,ID0420,D,26,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/7/2012 20:10,557,Cable Head,ID4355,D,7,0,0,
Case 18,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/7/2012 23:08,557,Cable Head,ID4355,D,2,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/12/2012 17:30,557,Cable Head,ID4528,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/18/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/18/2012 16:02,557,Cable Head,ID4528,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/19/2012 7:00,557,Cable Head,ID4163,D,89,0,0,
Case 18,Packing,Packing,3/20/2012 0:00,557,Cable Head,ID4820,D,89,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/20/2012 10:15,557,Cable Head,ID4163,D,20,0,0,
Case 18,Packing,Packing,3/21/2012 0:00,557,Cable Head,ID4820,D,20,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/21/2012 15:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/22/2012 7:30,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/22/2012 9:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/22/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/23/2012 7:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/23/2012 9:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/25/2012 9:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/25/2012 13:20,557,Cable Head,ID4163,D,0,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/25/2012 21:56,557,Cable Head,ID4528,D,0,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/26/2012 18:06,557,Cable Head,ID4528,D,0,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/26/2012 19:45,557,Cable Head,ID4528,D,0,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/27/2012 9:00,557,Cable Head,ID4163,D,130,0,0,
Case 18,Grinding Rework - Machine 27,Machine 27 - Grinding,3/27/2012 10:25,557,Cable Head,ID4872,D,0,0,0,
Case 18,Grinding Rework - Machine 12,Machine 12 - Grinding,3/27/2012 14:20,557,Cable Head,ID4872,D,0,0,0,
Case 18,Packing,Packing,3/28/2012 0:00,557,Cable Head,ID4820,D,130,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/29/2012 17:00,557,Cable Head,ID4163,D,0,0,0,
Case 18,Packing,Packing,3/30/2012 0:00,557,Cable Head,ID4491,D,15,0,0,
Case 18,Final Inspection Q.C.,Quality Check 1,3/30/2012 8:00,557,Cable Head,ID4163,D,15,0,0,
Case 182,Turning & Milling Q.C.,Quality Check 1,1/9/2012 11:08,400,Ballnut,ID4618,D,0,0,0,
Case 182,Grinding Rework - Machine 12,Machine 12 - Grinding,3/6/2012 16:05,400,Ballnut,ID4528,D,0,0,0,
Case 182,Final Inspection Q.C.,Quality Check 1,3/7/2012 15:45,400,Ballnut,ID4618,D,5,1,0,
Case 182,Turning & Milling Q.C.,Quality Check 1,3/7/2012 16:58,400,Ballnut,ID4618,D,0,3,0,
Case 182,Packing,Packing,3/8/2012 0:00,400,Ballnut,ID4820,D,5,0,0,
Case 182,Turning & Milling Q.C.,Quality Check 1,3/16/2012 11:01,400,Ballnut,ID4618,D,2,0,0,
Case 182,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,3/20/2012 0:00,400,Ballnut,ID0937,D,5,0,0,
Case 182,Laser Marking - Machine 7,Machine 7- Laser Marking,3/25/2012 15:45,400,Ballnut,ID0998,D,2,0,0,
Case 182,Lapping - Machine 1,Machine 1 - Lapping,3/27/2012 9:33,400,Ballnut,ID4882,D,0,0,0,
Case 182,Turning & Milling Q.C.,Quality Check 1,3/27/2012 10:04,400,Ballnut,ID4618,D,0,0,0,
Case 182,Packing,Packing,3/28/2012 0:00,400,Ballnut,ID4820,D,2,0,0,
Case 182,Round Grinding - Machine 3,Machine 3 - Round Grinding,3/28/2012 13:56,400,Ballnut,ID4872,D,2,0,0,
Case 182,Final Inspection Q.C.,Quality Check 1,3/28/2012 14:19,400,Ballnut,ID4618,D,2,0,0,Y
Case 185,Turning & Milling - Machine 10,Machine 10 - Grinding,1/3/2012 0:00,17,Cable Head,ID4132,D,2,0,0,
Case 185,Grinding Rework - Machine 27,Machine 27 - Grinding,1/4/2012 16:59,17,Cable Head,ID4528,D,0,0,0,
Case 185,Packing,Packing,1/5/2012 0:00,17,Cable Head,ID4820,D,5,0,0,
Case 185,Packing,Packing,1/5/2012 0:00,17,Cable Head,ID4820,D,0,0,0,
Case 185,Final Inspection Q.C.,Quality Check 1,1/5/2012 9:30,17,Cable Head,ID4287,D,5,0,0,
Case 185,Turning & Milling Q.C.,Quality Check 1,1/5/2012 11:30,17,Cable Head,ID4287,D,0,0,0,
Case 185,Turning & Milling Q.C.,Quality Check 1,1/8/2012 9:00,17,Cable Head,ID4287,D,7,0,0,
Case 185,Laser Marking - Machine 7,Machine 7- Laser Marking,1/8/2012 12:40,17,Cable Head,ID0998,D,7,0,0,Y
Case 185,Lapping - Machine 1,Machine 1 - Lapping,1/26/2012 8:00,17,Cable Head,ID0998,D,7,0,0,Y
Case 185,Final Inspection Q.C.,Quality Check 1,1/30/2012 11:00,17,Cable Head,ID4287,D,0,0,5,
Case 185,Final Inspection Q.C.,Quality Check 1,3/25/2012 10:15,17,Cable Head,ID4287,D,0,0,0,
Case 185,Lapping - Machine 1,Machine 1 - Lapping,3/25/2012 14:47,17,Cable Head,ID0998,D,0,0,0,
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/26/2012 4:20,17,Cable Head,ID4385,S,0,0,0,
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/26/2012 7:04,17,Cable Head,ID4355,S,1,0,0,
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/26/2012 9:34,17,Cable Head,ID4355,D,6,0,0,
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/26/2012 11:29,17,Cable Head,ID4355,S,1,0,0,
Case 185,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/26/2012 14:16,17,Cable Head,ID4355,D,6,0,0,
Case 185,Final Inspection Q.C.,Quality Check 1,3/28/2012 9:00,17,Cable Head,ID4287,D,0,0,0,
Case 185,Final Inspection Q.C.,Quality Check 1,3/29/2012 12:00,17,Cable Head,ID4287,D,0,0,0,
Case 185,Packing,Packing,3/30/2012 0:00,17,Cable Head,ID4491,D,7,0,0,
Case 185,Final Inspection Q.C.,Quality Check 1,3/30/2012 8:00,17,Cable Head,ID4287,D,7,0,0,
Case 187,Lapping - Machine 1,Machine 1 - Lapping,1/2/2012 7:00,200,Cable Head,ID4882,D,0,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/10/2012 13:25,200,Cable Head,ID4385,S,0,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/10/2012 17:44,200,Cable Head,ID4355,S,2,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/10/2012 20:05,200,Cable Head,ID4445,D,33,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/11/2012 6:57,200,Cable Head,ID4385,D,25,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/11/2012 15:54,200,Cable Head,ID4355,D,10,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/11/2012 20:00,200,Cable Head,ID4445,D,37,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/12/2012 6:59,200,Cable Head,ID4385,D,21,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/12/2012 16:04,200,Cable Head,ID4872,D,23,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/13/2012 0:21,200,Cable Head,ID4445,D,7,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/15/2012 12:21,200,Cable Head,ID4445,D,0,0,0,
Case 187,Lapping - Machine 1,Machine 1 - Lapping,1/15/2012 15:14,200,Cable Head,ID4882,D,0,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/15/2012 16:19,200,Cable Head,ID4385,D,14,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/15/2012 23:33,200,Cable Head,ID4528,D,8,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/16/2012 19:28,200,Cable Head,ID4385,D,0,0,0,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/16/2012 21:21,200,Cable Head,ID4385,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/19/2012 10:11,200,Cable Head,ID4493,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/22/2012 10:14,200,Cable Head,ID4493,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/23/2012 10:05,200,Cable Head,ID4493,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/24/2012 9:51,200,Cable Head,ID4493,D,0,0,0,
Case 187,Packing,Packing,1/25/2012 0:00,200,Cable Head,ID4820,D,60,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/25/2012 10:01,200,Cable Head,ID4493,D,60,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/27/2012 6:49,200,Cable Head,ID4493,D,0,0,5,
Case 187,Round Grinding - Machine 3,Machine 3 - Round Grinding,1/29/2012 0:00,200,Cable Head,ID4385,D,7,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/29/2012 6:50,200,Cable Head,ID4493,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/29/2012 7:05,200,Cable Head,ID4493,D,119,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/29/2012 9:35,200,Cable Head,ID4493,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/29/2012 10:24,200,Cable Head,ID4493,D,0,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,1/29/2012 13:42,200,Cable Head,ID4493,D,1,2,0,
Case 187,Packing,Packing,1/30/2012 0:00,200,Cable Head,ID4820,D,120,0,0,Y
Case 187,Packing,Packing,1/31/2012 0:00,200,Cable Head,ID4291,D,5,0,0,
Case 187,Packing,Packing,2/9/2012 0:00,200,Cable Head,ID4491,D,1,0,0,
Case 187,Final Inspection Q.C.,Quality Check 1,2/9/2012 6:50,200,Cable Head,ID4493,D,1,0,0,
